mode,blood_group,units,distance_km,from_bank,from_district,from_type,from_capacity,to_bank,to_district,to_type,to_capacity,reason
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Gupta Hospital,Bathinda,Private,210,4u AB+: Institude of blood transfusion medicine Immuno haematology → Gupta Hospital (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Humanity Blood Centre,Amritsar,Private,26,4u AB+: Institude of blood transfusion medicine Immuno haematology → Humanity Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Vardhman Mahaveer Healthcare Blood Centre,Patiala,Private,239,4u AB+: Institude of blood transfusion medicine Immuno haematology → Vardhman Mahaveer Healthcare Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Max Super Speciality Hospital Bathinda,Bathinda,Private,100,4u AB+: Institude of blood transfusion medicine Immuno haematology → Max Super Speciality Hospital Bathinda (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Pasricha Hospital,Jalandhar,Private,522,4u AB+: Institude of blood transfusion medicine Immuno haematology → Pasricha Hospital (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Blood Centre M/S Capitol Hospital,Jalandhar,Private,358,4u AB+: Institude of blood transfusion medicine Immuno haematology → Blood Centre M/S Capitol Hospital (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Shree Balaji Samaj Sewa Singh,Faridkot,Charitable/Vol,375,4u AB+: Institude of blood transfusion medicine Immuno haematology → Shree Balaji Samaj Sewa Singh (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Ayushman Blood Center,Jaipur,Charitable/Vol,90,4u AB+: Institude of blood transfusion medicine Immuno haematology → Ayushman Blood Center (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Sanjeevani Blood Centre,Dausa,Private,47,4u AB+: Institude of blood transfusion medicine Immuno haematology → Sanjeevani Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,"Jeevan Raksha Blood Centre, Jhunjhunun",Jhunjhunun,Private,250,"4u AB+: Institude of blood transfusion medicine Immuno haematology → Jeevan Raksha Blood Centre, Jhunjhunun (400.0 km)"
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Birla Sarvajanik Hospital,Jhunjhunun,Private,127,4u AB+: Institude of blood transfusion medicine Immuno haematology → Birla Sarvajanik Hospital (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Saharan Blood Bank,Hanumangarh,Charitable/Vol,308,4u AB+: Institude of blood transfusion medicine Immuno haematology → Saharan Blood Bank (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Arogya Blood Center,Kota,Charitable/Vol,56,4u AB+: Institude of blood transfusion medicine Immuno haematology → Arogya Blood Center (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Govt General Hospital Karauli,Karauli,Govt.,13,4u AB+: Institude of blood transfusion medicine Immuno haematology → Govt General Hospital Karauli (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Rotary Charitable Blood Centre,Alwar,Charitable/Vol,229,4u AB+: Institude of blood transfusion medicine Immuno haematology → Rotary Charitable Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Geetanjali Institute Of Medical Sciences Blood Bank,Jaipur,Charitable/Vol,19,4u AB+: Institude of blood transfusion medicine Immuno haematology → Geetanjali Institute Of Medical Sciences Blood Bank (400.0 km)
rebalance,AB+,4,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Haribaksh Kanwatia Hospital,Jaipur,Govt.,14,4u AB+: Institude of blood transfusion medicine Immuno haematology → Haribaksh Kanwatia Hospital (400.0 km)
rebalance,AB+,2,400.0,Institude of blood transfusion medicine Immuno haematology,Kolkata,Govt.,2788,Govt Gen Hosp Ratangarh Churu,Churu,Govt.,22,2u AB+: Institude of blood transfusion medicine Immuno haematology → Govt Gen Hosp Ratangarh Churu (400.0 km)
rebalance,AB+,2,400.0,Suri Sadar District  Hospital Blood Centre,Birbhum,Govt.,1309,Govt Gen Hosp Ratangarh Churu,Churu,Govt.,22,2u AB+: Suri Sadar District  Hospital Blood Centre → Govt Gen Hosp Ratangarh Churu (400.0 km)
rebalance,AB+,4,400.0,Suri Sadar District  Hospital Blood Centre,Birbhum,Govt.,1309,Arjun Blood Center,Jaipur,Charitable/Vol,156,4u AB+: Suri Sadar District  Hospital Blood Centre → Arjun Blood Center (400.0 km)
rebalance,AB+,4,400.0,CALCUTTA NATIONAL MEDICAL COLLEGE &HOSPITAL,Kolkata,Govt.,1212,Navjeevan Blood Centre,Jaipur,Private,22,4u AB+: CALCUTTA NATIONAL MEDICAL COLLEGE &HOSPITAL → Navjeevan Blood Centre (400.0 km)
rebalance,AB+,4,400.0,CALCUTTA NATIONAL MEDICAL COLLEGE &HOSPITAL,Kolkata,Govt.,1212,"KRISHNA ROTARY BLOOD BANK, KOTA",Kota,Charitable/Vol,131,"4u AB+: CALCUTTA NATIONAL MEDICAL COLLEGE &HOSPITAL → KRISHNA ROTARY BLOOD BANK, KOTA (400.0 km)"
rebalance,AB+,3,400.0,CALCUTTA NATIONAL MEDICAL COLLEGE &HOSPITAL,Kolkata,Govt.,1212,SRIRAM BLOOD CENTRE,Erode,Charitable/Vol,89,3u AB+: CALCUTTA NATIONAL MEDICAL COLLEGE &HOSPITAL → SRIRAM BLOOD CENTRE (400.0 km)
rebalance,AB+,1,400.0,Bongaon S.D. Hospital (Dr. J.R. Dhar),North Twenty Four Parganas,Govt.,350,SRIRAM BLOOD CENTRE,Erode,Charitable/Vol,89,1u AB+: Bongaon S.D. Hospital (Dr. J.R. Dhar) → SRIRAM BLOOD CENTRE (400.0 km)
rebalance,AB+,4,400.0,Bongaon S.D. Hospital (Dr. J.R. Dhar),North Twenty Four Parganas,Govt.,350,Virudhunagar Hindu Nadar V. Dhanasamy Parimala Devi Medical Trust,Virudhunagar,Private,289,4u AB+: Bongaon S.D. Hospital (Dr. J.R. Dhar) → Virudhunagar Hindu Nadar V. Dhanasamy Parimala Devi Medical Trust (400.0 km)
rebalance,AB+,4,400.0,Bongaon S.D. Hospital (Dr. J.R. Dhar),North Twenty Four Parganas,Govt.,350,SRIKAMATCHI MEDICAL CENTRE (A UNIT OF SRI VASUDEVAPERUMAL HELATHCARE PRIVATE LIMITED),Thanjavur,Private,229,4u AB+: Bongaon S.D. Hospital (Dr. J.R. Dhar) → SRIKAMATCHI MEDICAL CENTRE (A UNIT OF SRI VASUDEVAPERUMAL HELATHCARE PRIVATE LIMITED) (400.0 km)
rebalance,AB+,4,400.0,Bongaon S.D. Hospital (Dr. J.R. Dhar),North Twenty Four Parganas,Govt.,350,MGM Healthcare Private Limited Blood Centre Adyar,Chennai,Private,78,4u AB+: Bongaon S.D. Hospital (Dr. J.R. Dhar) → MGM Healthcare Private Limited Blood Centre Adyar (400.0 km)
rebalance,AB+,4,400.0,Bongaon S.D. Hospital (Dr. J.R. Dhar),North Twenty Four Parganas,Govt.,350,Government District Head Quarter Hospital Mannarkudi,Thiruvarur,Govt.,42,4u AB+: Bongaon S.D. Hospital (Dr. J.R. Dhar) → Government District Head Quarter Hospital Mannarkudi (400.0 km)
rebalance,AB+,3,400.0,Bongaon S.D. Hospital (Dr. J.R. Dhar),North Twenty Four Parganas,Govt.,350,"Government Hospital, Udumalpet",Tiruppur,Govt.,158,"3u AB+: Bongaon S.D. Hospital (Dr. J.R. Dhar) → Government Hospital, Udumalpet (400.0 km)"
rebalance,AB+,1,400.0,Darjeeling District Hospital Blood bank,Darjeeling,Govt.,295,"Government Hospital, Udumalpet",Tiruppur,Govt.,158,"1u AB+: Darjeeling District Hospital Blood bank → Government Hospital, Udumalpet (400.0 km)"
rebalance,AB+,2,400.0,Darjeeling District Hospital Blood bank,Darjeeling,Govt.,295,"Government Hospital, Aranthangi",Pudukkottai,Govt.,129,"2u AB+: Darjeeling District Hospital Blood bank → Government Hospital, Aranthangi (400.0 km)"
rebalance,AB+,2,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,"Government Hospital, Aranthangi",Pudukkottai,Govt.,129,"2u AB+: Burdwan Medical College And Hospital → Government Hospital, Aranthangi (400.0 km)"
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,"Government District Head Quarters Hospital, Perambalur",Perambalur,Govt.,266,"4u AB+: Burdwan Medical College And Hospital → Government District Head Quarters Hospital, Perambalur (400.0 km)"
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,Athma Blood Centre A Unit Of Trisoul Health And Educational Charitable Trust,Tiruvannamalai,Charitable/Vol,56,4u AB+: Burdwan Medical College And Hospital → Athma Blood Centre A Unit Of Trisoul Health And Educational Charitable Trust (400.0 km)
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,"Government Hospital, Dharapuram",Tiruppur,Govt.,73,"4u AB+: Burdwan Medical College And Hospital → Government Hospital, Dharapuram (400.0 km)"
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,Government District Headquarters Hospital Pollachi,Coimbatore,Govt.,262,4u AB+: Burdwan Medical College And Hospital → Government District Headquarters Hospital Pollachi (400.0 km)
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,Victory Blood Bank,Chennai,Charitable/Vol,71,4u AB+: Burdwan Medical College And Hospital → Victory Blood Bank (400.0 km)
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,Melmaruvathur Adiparasakthi Institute Of Medical Sciences And Research,Chengalpattu,Charitable/Vol,494,4u AB+: Burdwan Medical College And Hospital → Melmaruvathur Adiparasakthi Institute Of Medical Sciences And Research (400.0 km)
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,Uyirthuli Blood Bank And Research Centre Run By Annai Medical And Educational Charitable Trust,Kallakurichi,Charitable/Vol,212,4u AB+: Burdwan Medical College And Hospital → Uyirthuli Blood Bank And Research Centre Run By Annai Medical And Educational Charitable Trust (400.0 km)
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,Sri Narayani Hospital And Research Centre,Vellore,Charitable/Vol,202,4u AB+: Burdwan Medical College And Hospital → Sri Narayani Hospital And Research Centre (400.0 km)
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,Government Hospital Gopichettipalayam,Erode,Govt.,118,4u AB+: Burdwan Medical College And Hospital → Government Hospital Gopichettipalayam (400.0 km)
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,BLOOD CENTRE GOVT GENERAL HOSPITAL NRPT,Narayanpet,Govt.,180,4u AB+: Burdwan Medical College And Hospital → BLOOD CENTRE GOVT GENERAL HOSPITAL NRPT (400.0 km)
rebalance,AB+,4,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,Siri Blood Centre,Khammam,Private,88,4u AB+: Burdwan Medical College And Hospital → Siri Blood Centre (400.0 km)
rebalance,AB+,3,400.0,Burdwan Medical College And Hospital,Purba Bardhaman,Govt.,5843,SRI SAHASRA BLOOD CENTRE,Medchal Malkajgiri,Charitable/Vol,127,3u AB+: Burdwan Medical College And Hospital → SRI SAHASRA BLOOD CENTRE (400.0 km)
rebalance,AB+,1,400.0,Nandigram Super Speciality Hospital Blood Centre,Purba Medinipur,Govt.,1592,SRI SAHASRA BLOOD CENTRE,Medchal Malkajgiri,Charitable/Vol,127,1u AB+: Nandigram Super Speciality Hospital Blood Centre → SRI SAHASRA BLOOD CENTRE (400.0 km)
rebalance,AB+,4,400.0,Nandigram Super Speciality Hospital Blood Centre,Purba Medinipur,Govt.,1592,GGH SANGAREDDY BLOODCENTER,Sangareddy,Govt.,207,4u AB+: Nandigram Super Speciality Hospital Blood Centre → GGH SANGAREDDY BLOODCENTER (400.0 km)
rebalance,AB+,1,400.0,Nandigram Super Speciality Hospital Blood Centre,Purba Medinipur,Govt.,1592,Life Voluntary Blood Centre,Sangareddy,Charitable/Vol,396,1u AB+: Nandigram Super Speciality Hospital Blood Centre → Life Voluntary Blood Centre (400.0 km)
rebalance,AB+,3,400.0,NRS Medical College & Hospital Blood Centre,Kolkata,Govt.,1313,Life Voluntary Blood Centre,Sangareddy,Charitable/Vol,396,3u AB+: NRS Medical College & Hospital Blood Centre → Life Voluntary Blood Centre (400.0 km)
rebalance,AB+,4,400.0,NRS Medical College & Hospital Blood Centre,Kolkata,Govt.,1313,Aster Prime Hospital Blood Center,Hyderabad,Private,243,4u AB+: NRS Medical College & Hospital Blood Centre → Aster Prime Hospital Blood Center (400.0 km)
rebalance,AB+,4,400.0,NRS Medical College & Hospital Blood Centre,Kolkata,Govt.,1313,Government general hospital Nagarkunool,Nagarkurnool,Govt.,34,4u AB+: NRS Medical College & Hospital Blood Centre → Government general hospital Nagarkunool (400.0 km)
rebalance,AB+,4,400.0,NRS Medical College & Hospital Blood Centre,Kolkata,Govt.,1313,Aditya Blood Centre,Hyderabad,Charitable/Vol,107,4u AB+: NRS Medical College & Hospital Blood Centre → Aditya Blood Centre (400.0 km)
rebalance,AB+,4,400.0,NRS Medical College & Hospital Blood Centre,Kolkata,Govt.,1313,Genetic Products Charitable Association Blood Centre,Hyderabad,Charitable/Vol,66,4u AB+: NRS Medical College & Hospital Blood Centre → Genetic Products Charitable Association Blood Centre (400.0 km)
rebalance,AB+,2,400.0,NRS Medical College & Hospital Blood Centre,Kolkata,Govt.,1313,Rainbow Hospital Blood Centre,Hyderabad,Private,1135,2u AB+: NRS Medical College & Hospital Blood Centre → Rainbow Hospital Blood Centre (400.0 km)
rebalance,AB+,2,400.0,IMAMBARA SADAR HOSPITAL,Hooghly,Govt.,1138,Rainbow Hospital Blood Centre,Hyderabad,Private,1135,2u AB+: IMAMBARA SADAR HOSPITAL → Rainbow Hospital Blood Centre (400.0 km)
rebalance,AB+,4,400.0,IMAMBARA SADAR HOSPITAL,Hooghly,Govt.,1138,Global Hospitals Blood Centre,Hyderabad,Private,726,4u AB+: IMAMBARA SADAR HOSPITAL → Global Hospitals Blood Centre (400.0 km)
rebalance,AB+,4,400.0,IMAMBARA SADAR HOSPITAL,Hooghly,Govt.,1138,Nova Care Blood Centre,Khammam,Charitable/Vol,352,4u AB+: IMAMBARA SADAR HOSPITAL → Nova Care Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Rampurhat Govt. Mch Blood Centre,Birbhum,Govt.,664,Ntr Memorial Trust Blood Centre,Hyderabad,Charitable/Vol,928,4u AB+: Rampurhat Govt. Mch Blood Centre → Ntr Memorial Trust Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Rampurhat Govt. Mch Blood Centre,Birbhum,Govt.,664,Svs Medical College Hospital Blood Centre  (Svs Educational Society),Mahbubnagar,Private,243,4u AB+: Rampurhat Govt. Mch Blood Centre → Svs Medical College Hospital Blood Centre  (Svs Educational Society) (400.0 km)
rebalance,AB+,4,400.0,Rampurhat Govt. Mch Blood Centre,Birbhum,Govt.,664,Medicare Blood Centre,Warangal,Private,7,4u AB+: Rampurhat Govt. Mch Blood Centre → Medicare Blood Centre (400.0 km)
rebalance,AB+,3,400.0,Rampurhat Govt. Mch Blood Centre,Birbhum,Govt.,664,Chalmada Ananda Rao Institute Of Medical Sciences Blood Centre,Karimnagar,Private,121,3u AB+: Rampurhat Govt. Mch Blood Centre → Chalmada Ananda Rao Institute Of Medical Sciences Blood Centre (400.0 km)
rebalance,AB+,1,400.0,Durgapurs.D. Hospital,Purba Bardhaman,Govt.,353,Chalmada Ananda Rao Institute Of Medical Sciences Blood Centre,Karimnagar,Private,121,1u AB+: Durgapurs.D. Hospital → Chalmada Ananda Rao Institute Of Medical Sciences Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Durgapurs.D. Hospital,Purba Bardhaman,Govt.,353,Yashoda Hospital Blood Centre,Hyderabad,Private,753,4u AB+: Durgapurs.D. Hospital → Yashoda Hospital Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Durgapurs.D. Hospital,Purba Bardhaman,Govt.,353,Nizamabad  Blood Centre,Nizamabad,Private,326,4u AB+: Durgapurs.D. Hospital → Nizamabad  Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Durgapurs.D. Hospital,Purba Bardhaman,Govt.,353,Orugallu Voluntary Blood Centre,Warangal,Charitable/Vol,143,4u AB+: Durgapurs.D. Hospital → Orugallu Voluntary Blood Centre (400.0 km)
rebalance,AB+,3,400.0,Durgapurs.D. Hospital,Purba Bardhaman,Govt.,353,Telangana Voluntary Blood Centre,Warangal,Charitable/Vol,397,3u AB+: Durgapurs.D. Hospital → Telangana Voluntary Blood Centre (400.0 km)
rebalance,AB+,1,400.0,Sub Divisional Hospital Arambagh,Hooghly,Govt.,96,Telangana Voluntary Blood Centre,Warangal,Charitable/Vol,397,1u AB+: Sub Divisional Hospital Arambagh → Telangana Voluntary Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Krishnanagar Institute Of Medical Science Blood Centre,Nadia,Private,1044,Haseena Begum Hospital Blood Centre.,Sambhal,Private,182,4u AB+: Krishnanagar Institute Of Medical Science Blood Centre → Haseena Begum Hospital Blood Centre. (400.0 km)
rebalance,AB+,4,400.0,Krishnanagar Institute Of Medical Science Blood Centre,Nadia,Private,1044,Rampur Charitable Blood Centre,Rampur,Charitable/Vol,557,4u AB+: Krishnanagar Institute Of Medical Science Blood Centre → Rampur Charitable Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Krishnanagar Institute Of Medical Science Blood Centre,Nadia,Private,1044,Shri Ram Singh Multi Speciality Hospital (A Unit Of M/S Shri Ram Healthcare),Gautam Buddha Nagar,Private,127,4u AB+: Krishnanagar Institute Of Medical Science Blood Centre → Shri Ram Singh Multi Speciality Hospital (A Unit Of M/S Shri Ram Healthcare) (400.0 km)
rebalance,AB+,4,400.0,Krishnanagar Institute Of Medical Science Blood Centre,Nadia,Private,1044,Sarthi Charitable Blood Centre,Lucknow,Charitable/Vol,671,4u AB+: Krishnanagar Institute Of Medical Science Blood Centre → Sarthi Charitable Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Krishnanagar Institute Of Medical Science Blood Centre,Nadia,Private,1044,City Blood Centre Deoband,Saharanpur,Private,41,4u AB+: Krishnanagar Institute Of Medical Science Blood Centre → City Blood Centre Deoband (400.0 km)
rebalance,AB+,1,400.0,Krishnanagar Institute Of Medical Science Blood Centre,Nadia,Private,1044,Jeevan Jyoti Charitable Blood Centre,Shahjahanpur,Charitable/Vol,278,1u AB+: Krishnanagar Institute Of Medical Science Blood Centre → Jeevan Jyoti Charitable Blood Centre (400.0 km)
rebalance,AB+,3,400.0,Sri Ramkrishna Institute Of Medical Sciences And Sanaka Hospitals,Purba Bardhaman,Private,608,Jeevan Jyoti Charitable Blood Centre,Shahjahanpur,Charitable/Vol,278,3u AB+: Sri Ramkrishna Institute Of Medical Sciences And Sanaka Hospitals → Jeevan Jyoti Charitable Blood Centre (400.0 km)
rebalance,AB+,1,400.0,Paul P Harris Siliguri Rotary Blood Centre,Darjeeling,Charitable/Vol,358,Agra Charitable Blood Center,Agra,Charitable/Vol,138,1u AB+: Paul P Harris Siliguri Rotary Blood Centre → Agra Charitable Blood Center (400.0 km)
rebalance,AB+,3,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Agra Charitable Blood Center,Agra,Charitable/Vol,138,3u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Agra Charitable Blood Center (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,D Stairs Charitable Blood Centre,Kanpur Nagar,Charitable/Vol,151,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → D Stairs Charitable Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Rsd Hospital And Research Centre Blood Centre,Moradabad,Private,121,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Rsd Hospital And Research Centre Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,DISTRICT COMBIND HOSPITAL BLOOD BANK AMROHA,Amroha,Govt.,82,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → DISTRICT COMBIND HOSPITAL BLOOD BANK AMROHA (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Pulse Foundation Charitable Blood Centre,Gautam Buddha Nagar,Charitable/Vol,107,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Pulse Foundation Charitable Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Life Line Charitable Blood Centre,Meerut,Charitable/Vol,69,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Life Line Charitable Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Ashoka Charitable Blood Centre,Lucknow,Charitable/Vol,495,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Ashoka Charitable Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Ashirwad Blood Centre,Moradabad,Private,88,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Ashirwad Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,District Combined Hospital Baghpat,Baghpat,Govt.,51,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → District Combined Hospital Baghpat (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Sunrise Blood Centre,Bareilly,Private,211,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Sunrise Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Dr B R Ambedkar Combined Hospital Male Etawah,Etawah,Govt.,30,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Dr B R Ambedkar Combined Hospital Male Etawah (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Maa Maharani Charitable Blood Centre,Mathura,Charitable/Vol,32,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Maa Maharani Charitable Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Farrukhabad charitable Blood centre,Farrukhabad,Charitable/Vol,198,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Farrukhabad charitable Blood centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,New Shri Hari Charitable Blood Centre,Lucknow,Charitable/Vol,222,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → New Shri Hari Charitable Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Ashirvad Multi Speciality Hospital Blood Centre,Varanasi,Private,82,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Ashirvad Multi Speciality Hospital Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Blood Centre F H Hospital,Firozabad,Private,223,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Blood Centre F H Hospital (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Homi Bhabha Cancer Hospital Blood Centre,Varanasi,Govt.,279,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Homi Bhabha Cancer Hospital Blood Centre (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Shalimar Garden Charitable Blood Center,Ghaziabad,Charitable/Vol,620,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Shalimar Garden Charitable Blood Center (400.0 km)
rebalance,AB+,4,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Radhey Shyam Satya Prakash Hospital And Trauma Center,Amethi,Charitable/Vol,136,4u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Radhey Shyam Satya Prakash Hospital And Trauma Center (400.0 km)
rebalance,AB+,2,400.0,Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations),Purba Bardhaman,Charitable/Vol,947,Blood Centre Mariyampur Hospital,Kanpur Nagar,Private,7,2u AB+: Teresa Om Blood Centre(A Unit Of Sudha Medical Relif And Research Foundations) → Blood Centre Mariyampur Hospital (400.0 km)
rebalance,AB+,2,400.0,"Blood Centre, The Mission Hospital ( A Unit Of Durgapur Medical Centre Pvt. Ltd.",Paschim Bardhaman,Private,717,Blood Centre Mariyampur Hospital,Kanpur Nagar,Private,7,"2u AB+: Blood Centre, The Mission Hospital ( A Unit Of Durgapur Medical Centre Pvt. Ltd. → Blood Centre Mariyampur Hospital (400.0 km)"
