blood_bank_id,blood_bank_name,address,district,state_name,state_code,hospital_type,phones,emails,bank_total_units,is_online,stock_last_updated,first_seen,last_seen
280128,M/S Navi Mumbai Blood Centre,"Vishwanath Bhavan, C-87, Sector 12,, Kharghar, Raigarh, Maharashtra",Raigarh,Maharashtra,27,Charitable/Vol,9137877436,newman.bloodbank@rediffmail.com,62,True,2026-06-06 10:35:03,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18094,Vasantdada Patil Blood Centre And Haematology Research Centre,"AIP- Miraj, Mirasaheb Shopping Complex,  Opp. City Police St, Miraj , Sangli, Maharashtra",Sangli,Maharashtra,27,Charitable/Vol,9325222878,svpbb1984@rediffmail.com,238,True,2026-06-06 10:33:12,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18223,Dattaji Bhale Blood Centre,"C/o: Dr.Hegdewar Rugnalaya Campus, Near Gajanan Mandir, Jawa, Aurangabad, Aurangabad, Maharashtra",Aurangabad,Maharashtra,27,Charitable/Vol,02402335196; 02402341849,manjusha-kulkarni@hedgewar.org,1013,True,2026-06-06 10:33:08,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
27107,TATA MEMORIAL CENTRE-ACTREC,"Department of Transfusion Medicine, 5th and 6th Floor, Service Block, Tata Memorial Hospital, Parel, Mumbai, Mumbai, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Govt.,2224127096; 1234567890,dtmtata@gmail.com,29,True,2026-06-06 10:32:53,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
27160,Spandan Blood Centre Yavatmal,"SATYRUKH HOSPITAL BUILDING BASEMENT GUT NO5/5 PLOT NO.17, NEAR BABASHEB AMBEDKAR AQUARE MAHAGAON ROAD, Umerkhed, Yavatmal, Maharashtra",Yavatmal,Maharashtra,27,Private,7721088344,spandanbloodcentre2026@gmail.com,165,True,2026-06-06 10:31:52,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
283233,Kurduwadi Blood Centre,"C/o.H.No.61/B/24, Kurduwadi, Madha, Solapur, Solapur, Maharashtra",Solapur,Maharashtra,27,Charitable/Vol,9011253338,kurduwadibloodcentre@gmail.com,284,True,2026-06-06 10:30:04,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
282741,"Jeevandai Blood Centre, Components And Apheresis Centre Beed","1st floor Aman Plaza, Barshi Road, Beed, Beed, Bid, Maharashtra",Bid,Maharashtra,27,Charitable/Vol,9762217658,jeevandaibloodbank12@gmail.com,609,True,2026-06-06 10:28:42,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18199,"Navi Mumbai Muncipal Corporation, Blood Centre","General Hospital Vashi, Near St.Mery Church Sector-10, Vashi, Thane, Thane, Maharashtra",Thane,Maharashtra,27,Govt.,9324292615; 9920644868; 02227888750; 02227899906,nmmcbloodbank@gmail.com,23,True,2026-06-06 10:27:06,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18191,Blood Line Charitable Blood Centre,"Swargiya Dharmvir Anand Dighe Sankool, Tika No-10, Near vika, Thane, Thane, Maharashtra",Thane,Maharashtra,27,Charitable/Vol,9867997507; 1234567890,bloodlinethane@rediffmail.com,316,True,2026-06-06 10:25:36,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18071,Kem Hospital Blood Centre,"Sardar Moodliar Road, Rastha Peth,, Pune, Pune, Maharashtra",Pune,Maharashtra,27,Charitable/Vol,9823955650; 1234567890,mathurabloodbank@gmail.com,362,True,2026-06-06 10:24:03,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
280130,"Indian Red Cross Society, Dr. Shirgaonkar Blood Centre","Red Cross Chowk, Civil Hospital Road,, Sangli, Sangli, Maharashtra",Sangli,Maharashtra,27,Red Cross ,8080368303; 2332372376,shirgaonkar_sangli@yahoo.co.in,29,True,2026-06-06 10:21:41,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18278,Dr. Murlidhar Kharche Memorial Jeevan Jyoti Blood Centre,"Bharat Kala Rd., Malkapur,, Malkapur, Buldana, Maharashtra",Buldana,Maharashtra,27,Private,9423144276,jkpatho@gmail.com,24,True,2026-06-06 10:21:28,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284529,Spandan Blood Centre,"Sr.No-13, Hissa no: 1A/2/3,1A/2/7,1A/2/8,1A/2/23,3rd floor, , Pune, Maharashtra",Pune,Maharashtra,27,Charitable/Vol,9823817494,spandanbloodcentre@gmail.com,289,True,2026-06-06 10:20:19,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18018,N.M Wadia Hospital Blood Centre Parel Mumbai,"Acharya Donde Marg, Opp. KEM Hospital,, Mumbai, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Charitable/Vol,9152007492,wadiabloodbank@gmail.com,229,True,2026-06-06 10:19:15,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
282571,"Shri Manoharpant Sapate Bahuuddeshiya Samajseva Sansthan TrustS, M/S. Medicare Blood Centre","Shri Manoharpant Sapate Bahuuddeshiya Samajseva Sansthan TrustS, M/S. Medicare Blood Centre, Solapur, Solapur, Maharashtra",Solapur,Maharashtra,27,Charitable/Vol,8983555150,,207,True,2026-06-06 10:19:10,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284946,Keshari Blood Centre,"Navpankh Foundation BK No:122, near Durga Mata Temple, Near , Thane, Maharashtra",Thane,Maharashtra,27,Charitable/Vol,9223300850,kesharibloodcentre@gmail.com,3,True,2026-06-06 10:17:18,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
280694,Medicare Blood Centre,"BEHIND RAMDEOBABA PETROL PUMP, MEDICARE CAMPUS, PUSAD, Yavatmal, Maharashtra",Yavatmal,Maharashtra,27,Charitable/Vol,9422166035; 7233246535,pusadhospital@gmail.com,144,True,2026-06-06 10:17:06,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284254,Blood Center District Hospital Aurangabad,"Gut no.737 Opposite Airport Jalna Road, Chikalthana Aurangab, Aurangabad, Aurangabad, Maharashtra",Aurangabad,Maharashtra,27,Govt.,8037997750; 1234567890,bloodcenterdhabad@gmail.com,19,True,2026-06-06 10:16:51,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
285062,Gadchiroli Blood Centre,"1st floor, infront of Jaika Motors, Chandrapur Road,Navegaon, Gadchiroli, Maharashtra",Gadchiroli,Maharashtra,27,Charitable/Vol,6360845551,gadchirolibloodcentre2025@gmail.com,99,True,2026-06-06 10:16:01,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18137,"Padmashri Dr. Vitthalrao Vikhe Patil Foundation Ahmednagar Medical College Hospital, Blood Bank","Opp.Govt.Milk Dairy Vadgaon Gupta  M.I.D.C.,, Ahmednagar, Ahmadnagar, Maharashtra",Ahmadnagar,Maharashtra,27,Charitable/Vol,9881573633; 2412779782,bloodcentre.vimsmch@gmail.com,462,True,2026-06-06 10:13:44,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284015,Aai Bahuuddeshiya Sevabhavi Sanstha Shourya Blood Centre Yavatmal,"Plot No. 26/02, Second Floor, Gourav Complex, Near Rana Prat, Yavatmal, Maharashtra",Yavatmal,Maharashtra,27,Charitable/Vol,9552865402,shouryabloodcentre@gmail.com,203,True,2026-06-06 10:13:39,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
283289,Mahatma Basaveshwar Blood Centre,"S.No.355/2A/5, New S.No. 25/2A/5, Old plot no.10 Hall, 1st f, Solapur, Maharashtra",Solapur,Maharashtra,27,Charitable/Vol,9850220047,mahatmabasaveshwarbcsol21@gmail.com,347,True,2026-06-06 10:13:17,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18016,K.E.M. Hospital Blood Centre,"Acharya Donde Marg, Parel, Mumbai - 400012, Mumbai, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Govt.,02224107016,bloodbankkem@gmail.com,38,True,2026-06-06 10:12:38,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18135,"M/S. Shri Hazur Saheb Blood Centre, Components Laboratory And Apheresis Centre","M/s. Shri Hazur Saheb Blood Bank, Components Laboratory & Ap, Parbhani, Parbhani, Maharashtra",Parbhani,Maharashtra,27,Charitable/Vol,02452226666; 7776026666,sshivdatt@gmail.com,70,True,2026-06-06 10:12:32,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
285067,"Jijau Blood Centre, Blood Component And Apheresis Centre, Parbhani","House no:21, City Survey no: 2139,1st floor, Vinay Agency, D, Parbhani, Maharashtra",Parbhani,Maharashtra,27,Charitable/Vol,9970977258,jijaubloodcentrepbn@gmail.com,373,True,2026-06-06 10:09:22,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
27130,"Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli Aheri","Sub-District (Rural) Hospital Blood Bank, Aheri, At Post & Tal. Aheri, Dist. Gadchiroli, Aheri, Gadchiroli, Maharashtra",Gadchiroli,Maharashtra,27,Govt.,9423121760,ms.sdhaheri@gmail.com,62,True,2026-06-06 10:08:59,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
283288,Vidyashree Charitable Trust Shiv Shambho Blood Centre,"Gat No.927/1/B/1,2,3,4 House No.3575/3576/3577/3578, 1st flo, Solapur, Maharashtra",Solapur,Maharashtra,27,Charitable/Vol,8208555090,shivshambobloodcentre@gmail.com,367,True,2026-06-06 10:08:40,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284843,"Government Medical College And General Hospital Blood Centre, Baramati, District  Pune","No.25, First Floor, Plot No. 107, MIDC Area, In front of Mah, Baramati, Pune, Maharashtra",Pune,Maharashtra,27,Govt.,2112244172,bloodcentregmcbaramati@gmail.com,1229,True,2026-06-06 10:07:13,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18150,Shri Bhausaheb Hire Govt. Medical College And Hospital Blood Centre Dhule,"C.S. No.501, Chakkarbardi, Surat By-pass Highway, Dhule, Dhule, Dhule, Dhule, Maharashtra",Dhule,Maharashtra,27,Govt.,9422775998,bloodbankdhule@gmail.com,43,True,2026-06-06 10:03:48,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18162,Godavari FoundationS Dr.Ulhas Patil Medical College And Hospital Blood Centre,"Godavari FoundationS Dr.Ulhas Patil Medical College And Hospital Blood Centre, Jalgaon- Kh, Jalgaon, Jalgaon, Jalgaon, Maharashtra",Jalgaon,Maharashtra,27,Charitable/Vol,9823100333; 02572366739; 02572366648,dupmcbloodcentre2010@gmail.com,544,True,2026-06-06 10:03:47,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18143,Dr. JondhaleS Nityaseva Blood Centre,"Dr. JondhaleS Nityaseva Blood Centre, Shrirampur, Ahmadnagar, Maharashtra",Ahmadnagar,Maharashtra,27,Charitable/Vol,8888008686,dr.om.jondhale@gmail.com,212,True,2026-06-06 10:03:41,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18291,"District - Civil Surgeon,  General Hospital Blood Centre Wardha","New Bldg. OPD 1st Floor, General Hosp.,Dr.Ambedkar Road, Nea, wardha, Wardha, Maharashtra",Wardha,Maharashtra,27,Govt.,7152250624; 9923228026; 8380026088; 07152250624,cswardha@rediffmail.com,116,True,2026-06-06 10:01:48,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284443,"Maharashtra Blood Centre, Waluj Midc, Dist. Chh. Sambhaji Nagar (Aurangabad)","Plot No. C-262, First Floor, Mahavir Circle, Waluj MIDC, Dis, Waluj MIDC Chh Sambhaji Nagar, Aurangabad, Maharashtra",Aurangabad,Maharashtra,27,Charitable/Vol,9923652195,maharashtrabloodcentre@gmail.com,243,True,2026-06-06 10:01:23,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18104,Phaltan Medical FoundationS Blood Centre,"Phaltan Medical FoundationS Blood Centre, Phaltan, Satara, Maharashtra",Satara,Maharashtra,27,Charitable/Vol,7588381633,bloodbankpmf@gmail.com,184,True,2026-06-06 10:00:35,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,"Gat no 371, S no 416, Near Primary Teacher Society Pathsanst, Pune, Pune, Maharashtra",Pune,Maharashtra,27,Charitable/Vol,9422341380,muktaibloodcenter@gmail.com,505,True,2026-06-06 09:59:11,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284589,M/S. Jai Mata Di Bahuddeshiya SansthaS Melghat Blood Centre,"M/S. Jai Mata Di Bahuddeshiya SansthaS Melghat Blood Centre, Amravati, Maharashtra",Amravati,Maharashtra,27,Charitable/Vol,8275290579,manish.chandnani88@gmail.com,58,True,2026-06-06 09:58:53,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18177,"Shri Sai Seva Medical Foundation Sanchalit, Sanjeevani Blood Centre","First Floor,Plot No. 10/11, Sr. no:24/1+2+3, Vadala Shivar, , Nashik, Nashik, Maharashtra",Nashik,Maharashtra,27,Charitable/Vol,9372811919; 02532411888,sanjeevani.bb@gmail.com,56,True,2026-06-06 09:58:48,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
283250,Ms.Sanjeevani Blood Centre,"Kaveri Complex LLP, H.No. R3/988, Opposite of town hall, Mai, Latur, Maharashtra",Latur,Maharashtra,27,Charitable/Vol,9763477844,shivshrushtibss@gmail.com,141,True,2026-06-06 09:58:43,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
280516,"Sadguru Gajanan Maharaj Education Society,  Paramedical Inst., Revneel Blood Centre","CTC. No.2909/1/B/3, Mahalaxmi Complex, 2nd Floor, Behind San, Sangola, Solapur, Maharashtra",Solapur,Maharashtra,27,Charitable/Vol,9823817494,revneelbloodbank05@gmail.com,842,True,2026-06-06 09:58:39,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
280536,Apollo Hospital Charitable Trusts' Apollo Hospital Blood Centre,"Apollo Hospital Charitable Trusts Apollo Hospital Blood Centre, Navi Mumbai, Raigarh, Maharashtra",Raigarh,Maharashtra,27,Charitable/Vol,02233503583; 9664367238,bloodbank_nm@apollohospitals.com,157,True,2026-06-06 09:58:16,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18042,"Matoshri Valbai Mulji Shah, Arpan Blood Centre","Aniraj Tower, 2nd Floor, Janta Markat, Opp Metro Mall, L.B.S, Mumbai, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Charitable/Vol,7507771544; 02267417980,nandkishor@arpanbloodbank.org,7,True,2026-06-06 09:57:51,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284803,"Hinjewadi Blood Centre, Hinjewadi, Tal. Mulshi, Dist. Pune","Sr/ No.218, Hissa no 28/2&2/1, Om Plaza, 4th Floor, Plot No , Pune, Pune, Maharashtra",Pune,Maharashtra,27,Charitable/Vol,7773966539,hinjewadibloodcentre@gmail.com,1147,True,2026-06-06 09:57:34,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18023,Shushrusha Citizens Co-Op Hospital Blood Centre,"Shushrusha  citizens  co-operative Hospital Ltd. Gr.Floor,698-B Ranade Road, Dadar west, Dadar, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Charitable/Vol,9022240366; 1234567890,bloodbank.shushrusha@gmail.com,237,True,2026-06-06 09:56:43,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284864,"Sahyaadrie Blood Centre,  Midc Waluj Industrial Area, Vadgaon Kolhati, Chh. Sambhajinagar.","Plot No. X-151, First floor, MIDC Waluj Industrial Area, Vad, Aurangabad, Aurangabad, Maharashtra",Aurangabad,Maharashtra,27,Charitable/Vol,9420879219,bloodbanksahyaadrie@gmail.com,32,True,2026-06-06 09:56:42,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
27119,"Blood Bank Civil Hospital, Solapur","OPD Building 1st Floor, Solapur, Solapur, Maharashtra",Solapur,Maharashtra,27,Govt.,9850741985,deansolapur@gmail.com,91,True,2026-06-06 09:56:35,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
27128,Patangshah Cottage Hospital Blood Centre Jawhar Palghar,"cottage hospital, jawhar palghar, Palghar, Maharashtra",Palghar,Maharashtra,27,Govt.,,pchjbloodbank@gmail.com,36,True,2026-06-06 09:55:48,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
280723,Mahalakshmi Blood Centre,"mahalaxmi blood bank karad shanivarpeth karad , mahalaxmi blood bank karad shanivarpeth karad , karad, Satara, Maharashtra",Satara,Maharashtra,27,Charitable/Vol,9405538281; 0216422312,mahalaxmibloodbankkarad2018@gmail.com,95,True,2026-06-06 09:55:08,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
280738,Superitendent Gokuldas Tejpal Hospital,"2nd floor, G. T. Hospital, L.T. Marg, Mumbai, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Govt.,8669168538,gthbloodbank@gmail.com,20,True,2026-06-06 09:54:56,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18184,"Vitthal  Sayanna General  Hospital (Civil Hospital) Blood Centre, Thane","Civil Hospital, 1st floor, Tembhi Naka, Thane (W), Thane, Thane, Maharashtra",Thane,Maharashtra,27,Govt.,2225477205,cs_tan@rediffmail.com,138,True,2026-06-06 09:54:20,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284361,"Laksh Foundation, Lifeline Blood Centre, Nashik","Suyojit Commercial Complex, Surve No. 804/A-123, Shop No L9B, Nashik, Nashik, Maharashtra",Nashik,Maharashtra,27,Charitable/Vol,8308400083,lifelinebloodbanknashik@gmail.com,58,True,2026-06-06 09:54:14,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18005,Breach Candy Hospital Trust Blood Centre,"60-A, Bhulabhai Desai Road, Mumbai, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Charitable/Vol,2223667820; 2223672666,drsunita.tulsiani@breachcandyhospital.org,667,True,2026-06-06 09:53:30,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18082,Rakesh Jain Memorial Blood Centre,"C/O Poona Hospital and Research Centre, 27, Sadashiv Peth, , Pune, Pune, Maharashtra",Pune,Maharashtra,27,Charitable/Vol,9689947454; 2024338477,rjmbb@poonahospital.org,97,True,2026-06-06 09:53:14,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18227,Jankalyan Blood Centre,"J.Ranade Smruti Bhawan, APMCS Chatrapati Shivaji Complex, W, Jalna, Jalna, Maharashtra",Jalna,Maharashtra,27,Charitable/Vol,9422218521; 02482238397,jalnajankalyan@gmail.com,704,True,2026-06-06 09:52:51,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18201,"Dr. D.Y. Patil Hospital And Research Centre, Blood Centre","Sector-5, Nerul(E) Navi Mumbai, Thane, Thane, Maharashtra",Thane,Maharashtra,27,Charitable/Vol,9819131787,bloodbank.dyph@gmail.com,542,True,2026-06-06 09:52:35,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18015,"P.D. Hinduja Hospital And Medical Research, Blood Centre","Wing 1, Third Floor,East Block,Veer Savarkar Road, Mahim (W), Mumbai, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Charitable/Vol,9152888133,dr_adeshpande@yahoo.co.in,65,True,2026-06-06 09:51:22,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18039,Lilavati Hospital And Research Centre Blood Centre,"A 791, Bandra Reclaimation, Bandra (W),, Bandra, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Charitable/Vol,0226568220; 2226437648,bloodbank@lilavatihospital.com,1224,True,2026-06-06 09:50:07,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18234,Sanjivan   Blood Centre,"Ninawe Hospital, Near Benglur Bakery, Kasturba Rd., Chandrapur, Chandrapur, Maharashtra",Chandrapur,Maharashtra,27,Charitable/Vol,7172254884; 7172254994; 9421718892; 7387784937; 07172254884; 07172254994,wasudeo.ninawe@gmail.com,60,True,2026-06-06 09:49:58,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18096,Bharati Vidyapeeth University Medical College And Hospital Blood Centre,"A/p Wanlesswadi,  Tal- Miraj ,, Sangli, Sangli, Maharashtra",Sangli,Maharashtra,27,Charitable/Vol,02332601594; 02332601593,bharatibloodbanksangli@gmail.com,367,True,2026-06-06 09:49:45,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18157,Civil Hospital Blood Centre,"Civil hospital blood bank, Dixit Wadi, Zilha Peth,JALGAON, Jalgaon, Jalgaon, Maharashtra",Jalgaon,Maharashtra,27,Govt.,9890607987,chjbbjal@gmail.com,507,True,2026-06-06 09:49:25,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284510,"Saiseva Blood Cantre, Blood Components And Apheresis Centre","Plot no:2,19,20. Survey No:118, City Syrvey No:7370, Basemen, Ahmadnagar, Maharashtra",Ahmadnagar,Maharashtra,27,Charitable/Vol,9220203131,lokarajyasp@gmail.com,223,True,2026-06-06 09:47:55,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18045,"Dr. L. H. Hiranandani Hospital, Blood Centre","Hill Side, Hiranandani Gardens Powai, Powai,, Mumbai, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Charitable/Vol,9619597757; 02225763355,lincy.jacob@hiranandanihospital.org,157,True,2026-06-06 09:47:51,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284861,"Indian Red Cross Society Bel Air Blood Centre, Wai, Dist. Satara","Ground Floor, Gat No. 47/2B, At. Sidhnathwadi, Wai, Tal. Wai, Wai, Satara, Maharashtra",Satara,Maharashtra,27,Red Cross ,7057241562,ircsbelairbloodcenterwai@gmail.com,27,True,2026-06-06 09:46:41,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18098,"Akshay Blood Centre, Miraj","Plot No- 1/7, Near Anand Nursing Home, 2nd Floor Miraj Sangl, Miraj, Sangli, Maharashtra",Sangli,Maharashtra,27,Charitable/Vol,9028456709,abbmiraj@gmail.com,69,True,2026-06-06 09:45:31,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18220,"Mauli Blood Centre, Latur","Kailas Plaza, Barshi Road,, Latur, Latur, Maharashtra",Latur,Maharashtra,27,Charitable/Vol,7058899995,mauliblood9420@gmail.com,78,True,2026-06-06 09:45:22,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
280148,"M/S Adhar Blood Centre, Ichalkaranji","1st Floor, C.S. No. 16432 / 1, H No. 12/966, C/O Dr Dilip Jo, Kolhapur, Kolhapur, Maharashtra",Kolhapur,Maharashtra,27,Charitable/Vol,9823536364; 02302430073,satishmete8888@gmail.com,106,True,2026-06-06 09:43:36,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18103,Mauli Blood Centre satara,"529 B/1, Parasnis Colony, Behind Dr. Pendharkar Hospital, Sadarbazar, Satara,Maharashtra., Satara, Satara, Maharashtra",Satara,Maharashtra,27,Charitable/Vol,9423032454,maulibloodbank@gmail.com,718,True,2026-06-06 09:41:54,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18116,Rajashri Chatrapati Shahu Maharaj Govt. Medical College And Chatrapati Pramilaraje  General  Hospita,"Dasara Chowk, Somwar Peth, C.P.R Hospital Compound,, Karveer, Kolhapur, Maharashtra",Kolhapur,Maharashtra,27,Govt.,2312644337,rcsmgmc.cprbloodbank@gmail.com,49,True,2026-06-06 09:41:32,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18031,"L.T.M.G., Municipal Hospital Blood Centre","Lokmanya Tilak Gen. Mun. Hospital premise,, Sion, Sion, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Govt.,9167059179; 02224063494; 02224021771,bloodbank2009@gmail.com,601,True,2026-06-06 09:40:57,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
27162,Jeevan Dhara Blood Centre,"r. No. 52, Plot No. 32, Lane No-3, , Bhairav Nagar, Dhanori, Pune 411015, Pune, Pune, Maharashtra",Pune,Maharashtra,27,Charitable/Vol,9921090906,jeevandharabc1@gmail.com,123,True,2026-06-06 09:40:21,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18133,M/S Nanded Blood Centre,"M/s Nanded Blood Bank, Shivaji Nagar, Opp. City Hospital, Na, Nanded, Nanded, Maharashtra",Nanded,Maharashtra,27,Charitable/Vol,9422820292,nandedbloodbank@gmail.com,3,True,2026-06-06 09:40:15,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
284721,"Kranti Mitra Mandal Public Charitable Trusts, Om Blood Centre, Shirur.","House No. 1412, Chhatrapati Housing Society, Near Rayat Scho, Shirur, Pune, Maharashtra",Pune,Maharashtra,27,Charitable/Vol,9156018001,ombloodcentershirur@gmail.com,42,True,2026-06-06 09:38:59,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18056,Manas Serological Institute Blood Centre,"CTS NO-167 / 168 / A1 101-104  Grace Plaza  S.V.Road, near R, Mumbai, Mumbai, Maharashtra",Mumbai,Maharashtra,27,Charitable/Vol,9975564128,manasbbmumbai@gmail.com,391,True,2026-06-06 09:38:46,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
280520,Mgm Medical College And Hospital Blood Centre,"Town centre Cidco N-6, Aurangabad, Aurangabad, Maharashtra",Aurangabad,Maharashtra,27,Charitable/Vol,9881177615; 02402484445,mahadev.gayke@rediffmail.com,901,True,2026-06-06 09:38:15,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18097,"Miraj Serological Institute Blood Centre, Miraj","S.No.795/A1, Dr. Bhalchandra Patil Hospital  Zaribag Budhgao, Sangli, Sangli, Maharashtra",Sangli,Maharashtra,27,Charitable/Vol,9420041490; 02336451819,msibloodbank@gmail.com,794,True,2026-06-06 09:38:07,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
18112,"Smbt Institute Of Medical Science And Research Centre, Blood Centre And Component"," Block-101, Ground Floor, AWing, New SMBT Hospital Bldg., , Nashik, Nashik, Maharashtra",Nashik,Maharashtra,27,Charitable/Vol,9130052949; 02553222300,cnetare@gmail.com,331,True,2026-06-06 09:38:00,2026-06-06T07:54:25.239644+00:00,2026-06-06T07:54:25.239644+00:00
